data,estacao,ano,mes,horario,feriado,dia_trabalho,clima,quantidade
2011-12-28,inverno,2011,janeirofevereiro,13,nao,sim,ensolarado,159
2011-12-28,inverno,2011,janeirofevereiro,14,nao,sim,ensolarado,120
2011-12-28,inverno,2011,janeirofevereiro,15,nao,sim,ensolarado,117
2011-12-28,inverno,2011,janeirofevereiro,16,nao,sim,ensolarado,167
2011-12-28,inverno,2011,janeirofevereiro,17,nao,sim,ensolarado,250
2011-12-28,inverno,2011,janeirofevereiro,18,nao,sim,ensolarado,169
2011-12-28,inverno,2011,janeirofevereiro,19,nao,sim,ensolarado,151
2011-12-28,inverno,2011,janeirofevereiro,20,nao,sim,ensolarado,79
2011-12-28,inverno,2011,janeirofevereiro,21,nao,sim,ensolarado,70
2011-12-28,inverno,2011,janeirofevereiro,22,nao,sim,ensolarado,33
2011-12-28,inverno,2011,janeirofevereiro,23,nao,sim,ensolarado,39
2011-12-29,inverno,2011,janeirofevereiro,0,nao,sim,nublado,28
2011-12-29,inverno,2011,janeirofevereiro,1,nao,sim,ensolarado,15
2011-12-29,inverno,2011,janeirofevereiro,2,nao,sim,ensolarado,3
2011-12-29,inverno,2011,janeirofevereiro,3,nao,sim,ensolarado,2
2011-12-29,inverno,2011,janeirofevereiro,4,nao,sim,ensolarado,3
2011-12-29,inverno,2011,janeirofevereiro,5,nao,sim,ensolarado,10
2011-12-29,inverno,2011,janeirofevereiro,6,nao,sim,ensolarado,41
2011-12-29,inverno,2011,janeirofevereiro,7,nao,sim,ensolarado,106
2011-12-29,inverno,2011,janeirofevereiro,8,nao,sim,nublado,210
2011-12-29,inverno,2011,janeirofevereiro,9,nao,sim,nublado,170
2011-12-29,inverno,2011,janeirofevereiro,10,nao,sim,nublado,110
2011-12-29,inverno,2011,janeirofevereiro,11,nao,sim,nublado,122
2011-12-29,inverno,2011,janeirofevereiro,12,nao,sim,nublado,130
2011-12-29,inverno,2011,janeirofevereiro,13,nao,sim,nublado,131
2011-12-29,inverno,2011,janeirofevereiro,14,nao,sim,nublado,142
2011-12-29,inverno,2011,janeirofevereiro,15,nao,sim,nublado,177
2011-12-29,inverno,2011,janeirofevereiro,16,nao,sim,ensolarado,177
2011-12-29,inverno,2011,janeirofevereiro,17,nao,sim,ensolarado,240
2011-12-29,inverno,2011,janeirofevereiro,18,nao,sim,ensolarado,207
2011-12-29,inverno,2011,janeirofevereiro,19,nao,sim,ensolarado,135
2011-12-29,inverno,2011,janeirofevereiro,20,nao,sim,ensolarado,96
2011-12-29,inverno,2011,janeirofevereiro,21,nao,sim,nublado,68
2011-12-29,inverno,2011,janeirofevereiro,22,nao,sim,ensolarado,55
2011-12-29,inverno,2011,janeirofevereiro,23,nao,sim,ensolarado,45
2011-12-30,inverno,2011,janeirofevereiro,0,nao,sim,ensolarado,30
2011-12-30,inverno,2011,janeirofevereiro,1,nao,sim,ensolarado,20
2011-12-30,inverno,2011,janeirofevereiro,2,nao,sim,ensolarado,12
2011-12-30,inverno,2011,janeirofevereiro,3,nao,sim,ensolarado,6
2011-12-30,inverno,2011,janeirofevereiro,4,nao,sim,ensolarado,2
2011-12-30,inverno,2011,janeirofevereiro,5,nao,sim,ensolarado,10
2011-12-30,inverno,2011,janeirofevereiro,6,nao,sim,ensolarado,32
2011-12-30,inverno,2011,janeirofevereiro,7,nao,sim,ensolarado,95
2011-12-30,inverno,2011,janeirofevereiro,8,nao,sim,nublado,205
2011-12-30,inverno,2011,janeirofevereiro,9,nao,sim,ensolarado,194
2011-12-30,inverno,2011,janeirofevereiro,10,nao,sim,ensolarado,118
2011-12-30,inverno,2011,janeirofevereiro,11,nao,sim,ensolarado,171
2011-12-30,inverno,2011,janeirofevereiro,12,nao,sim,ensolarado,197
2011-12-30,inverno,2011,janeirofevereiro,13,nao,sim,nublado,207
2011-12-30,inverno,2011,janeirofevereiro,14,nao,sim,nublado,245
2011-12-30,inverno,2011,janeirofevereiro,15,nao,sim,ensolarado,292
2011-12-30,inverno,2011,janeirofevereiro,16,nao,sim,ensolarado,283
2011-12-30,inverno,2011,janeirofevereiro,17,nao,sim,ensolarado,242
2011-12-30,inverno,2011,janeirofevereiro,18,nao,sim,ensolarado,182
2011-12-30,inverno,2011,janeirofevereiro,19,nao,sim,nublado,112
2011-12-30,inverno,2011,janeirofevereiro,20,nao,sim,nublado,91
2011-12-30,inverno,2011,janeirofevereiro,21,nao,sim,nublado,95
2011-12-30,inverno,2011,janeirofevereiro,22,nao,sim,nublado,85
2011-12-30,inverno,2011,janeirofevereiro,23,nao,sim,nublado,73
2011-12-31,inverno,2011,janeirofevereiro,0,nao,nao,nublado,44
2011-12-31,inverno,2011,janeirofevereiro,1,nao,nao,nublado,35
2011-12-31,inverno,2011,janeirofevereiro,2,nao,nao,nublado,28
2011-12-31,inverno,2011,janeirofevereiro,3,nao,nao,nublado,18
2011-12-31,inverno,2011,janeirofevereiro,4,nao,nao,ensolarado,10
2011-12-31,inverno,2011,janeirofevereiro,5,nao,nao,nublado,1
2011-12-31,inverno,2011,janeirofevereiro,6,nao,nao,nublado,6
2011-12-31,inverno,2011,janeirofevereiro,7,nao,nao,garoa,19
2011-12-31,inverno,2011,janeirofevereiro,8,nao,nao,ensolarado,49
2011-12-31,inverno,2011,janeirofevereiro,9,nao,nao,ensolarado,90
2011-12-31,inverno,2011,janeirofevereiro,10,nao,nao,ensolarado,128
2011-12-31,inverno,2011,janeirofevereiro,11,nao,nao,ensolarado,217
2011-12-31,inverno,2011,janeirofevereiro,12,nao,nao,ensolarado,273
2011-12-31,inverno,2011,janeirofevereiro,13,nao,nao,ensolarado,313
2011-12-31,inverno,2011,janeirofevereiro,14,nao,nao,ensolarado,300
2011-12-31,inverno,2011,janeirofevereiro,15,nao,nao,ensolarado,253
2011-12-31,inverno,2011,janeirofevereiro,16,nao,nao,ensolarado,195
2011-12-31,inverno,2011,janeirofevereiro,17,nao,nao,ensolarado,129
2011-12-31,inverno,2011,janeirofevereiro,18,nao,nao,ensolarado,93
2011-12-31,inverno,2011,janeirofevereiro,19,nao,nao,ensolarado,92
2011-12-31,inverno,2011,janeirofevereiro,20,nao,nao,ensolarado,71
2011-12-31,inverno,2011,janeirofevereiro,21,nao,nao,ensolarado,52
2011-12-31,inverno,2011,janeirofevereiro,22,nao,nao,ensolarado,38
2011-12-31,inverno,2011,janeirofevereiro,23,nao,nao,ensolarado,31
2012-01-01,inverno,2012,janeiro,0,nao,nao,ensolarado,48
2012-01-01,inverno,2012,janeiro,1,nao,nao,ensolarado,93
2012-01-01,inverno,2012,janeiro,2,nao,nao,ensolarado,75
2012-01-01,inverno,2012,janeiro,3,nao,nao,ensolarado,52
2012-01-01,inverno,2012,janeiro,4,nao,nao,ensolarado,8
2012-01-01,inverno,2012,janeiro,5,nao,nao,ensolarado,5
2012-01-01,inverno,2012,janeiro,6,nao,nao,ensolarado,2
2012-01-01,inverno,2012,janeiro,7,nao,nao,ensolarado,7
2012-01-01,inverno,2012,janeiro,8,nao,nao,ensolarado,14
2012-01-01,inverno,2012,janeiro,9,nao,nao,ensolarado,40
2012-01-01,inverno,2012,janeiro,10,nao,nao,ensolarado,70
2012-01-01,inverno,2012,janeiro,11,nao,nao,ensolarado,138
2012-01-01,inverno,2012,janeiro,12,nao,nao,ensolarado,201
2012-01-01,inverno,2012,janeiro,13,nao,nao,ensolarado,223
2012-01-01,inverno,2012,janeiro,14,nao,nao,ensolarado,267
2012-01-01,inverno,2012,janeiro,15,nao,nao,ensolarado,265
2012-01-01,inverno,2012,janeiro,16,nao,nao,nublado,215
2012-01-01,inverno,2012,janeiro,17,nao,nao,nublado,111
2012-01-01,inverno,2012,janeiro,18,nao,nao,garoa,106
2012-01-01,inverno,2012,janeiro,19,nao,nao,garoa,105
2012-01-01,inverno,2012,janeiro,20,nao,nao,nublado,83
2012-01-01,inverno,2012,janeiro,21,nao,nao,nublado,71
2012-01-01,inverno,2012,janeiro,22,nao,nao,ensolarado,66
2012-01-01,inverno,2012,janeiro,23,nao,nao,ensolarado,29
2012-01-02,inverno,2012,janeiro,0,sim,nao,ensolarado,39
2012-01-02,inverno,2012,janeiro,1,sim,nao,ensolarado,12
2012-01-02,inverno,2012,janeiro,2,sim,nao,ensolarado,7
2012-01-02,inverno,2012,janeiro,4,sim,nao,ensolarado,4
2012-01-02,inverno,2012,janeiro,5,sim,nao,ensolarado,4
2012-01-02,inverno,2012,janeiro,6,sim,nao,ensolarado,14
2012-01-02,inverno,2012,janeiro,7,sim,nao,ensolarado,16
2012-01-02,inverno,2012,janeiro,8,sim,nao,ensolarado,53
2012-01-02,inverno,2012,janeiro,9,sim,nao,ensolarado,68
2012-01-02,inverno,2012,janeiro,10,sim,nao,ensolarado,109
2012-01-02,inverno,2012,janeiro,11,sim,nao,ensolarado,175
2012-01-02,inverno,2012,janeiro,12,sim,nao,ensolarado,202
2012-01-02,inverno,2012,janeiro,13,sim,nao,ensolarado,176
2012-01-02,inverno,2012,janeiro,14,sim,nao,ensolarado,151
2012-01-02,inverno,2012,janeiro,15,sim,nao,ensolarado,168
2012-01-02,inverno,2012,janeiro,16,sim,nao,ensolarado,154
2012-01-02,inverno,2012,janeiro,17,sim,nao,ensolarado,153
2012-01-02,inverno,2012,janeiro,18,sim,nao,ensolarado,126
2012-01-02,inverno,2012,janeiro,19,sim,nao,ensolarado,93
2012-01-02,inverno,2012,janeiro,20,sim,nao,ensolarado,88
2012-01-02,inverno,2012,janeiro,21,sim,nao,nublado,66
2012-01-02,inverno,2012,janeiro,22,sim,nao,nublado,39
2012-01-02,inverno,2012,janeiro,23,sim,nao,ensolarado,34
2012-01-03,inverno,2012,janeiro,0,nao,sim,ensolarado,13
2012-01-03,inverno,2012,janeiro,1,nao,sim,ensolarado,6
2012-01-03,inverno,2012,janeiro,2,nao,sim,ensolarado,3
2012-01-03,inverno,2012,janeiro,3,nao,sim,ensolarado,2
2012-01-03,inverno,2012,janeiro,4,nao,sim,ensolarado,5
2012-01-03,inverno,2012,janeiro,5,nao,sim,ensolarado,12
2012-01-03,inverno,2012,janeiro,6,nao,sim,ensolarado,85
2012-01-03,inverno,2012,janeiro,7,nao,sim,ensolarado,170
2012-01-03,inverno,2012,janeiro,8,nao,sim,ensolarado,354
2012-01-03,inverno,2012,janeiro,9,nao,sim,ensolarado,153
2012-01-03,inverno,2012,janeiro,10,nao,sim,ensolarado,60
2012-01-03,inverno,2012,janeiro,11,nao,sim,ensolarado,75
2012-01-03,inverno,2012,janeiro,12,nao,sim,ensolarado,74
2012-01-03,inverno,2012,janeiro,13,nao,sim,ensolarado,73
2012-01-03,inverno,2012,janeiro,14,nao,sim,ensolarado,79
2012-01-03,inverno,2012,janeiro,15,nao,sim,ensolarado,77
2012-01-03,inverno,2012,janeiro,16,nao,sim,ensolarado,136
2012-01-03,inverno,2012,janeiro,17,nao,sim,ensolarado,245
2012-01-03,inverno,2012,janeiro,18,nao,sim,ensolarado,224
2012-01-03,inverno,2012,janeiro,19,nao,sim,ensolarado,156
2012-01-03,inverno,2012,janeiro,20,nao,sim,ensolarado,115
2012-01-03,inverno,2012,janeiro,21,nao,sim,ensolarado,68
2012-01-03,inverno,2012,janeiro,22,nao,sim,ensolarado,33
2012-01-03,inverno,2012,janeiro,23,nao,sim,ensolarado,18
2012-01-04,inverno,2012,janeiro,0,nao,sim,ensolarado,9
2012-01-04,inverno,2012,janeiro,1,nao,sim,ensolarado,3
2012-01-04,inverno,2012,janeiro,2,nao,sim,ensolarado,1
2012-01-04,inverno,2012,janeiro,3,nao,sim,ensolarado,1
2012-01-04,inverno,2012,janeiro,4,nao,sim,ensolarado,2
2012-01-04,inverno,2012,janeiro,5,nao,sim,ensolarado,14
2012-01-04,inverno,2012,janeiro,6,nao,sim,ensolarado,59
2012-01-04,inverno,2012,janeiro,7,nao,sim,ensolarado,152
2012-01-04,inverno,2012,janeiro,8,nao,sim,ensolarado,315
2012-01-04,inverno,2012,janeiro,9,nao,sim,ensolarado,180
2012-01-04,inverno,2012,janeiro,10,nao,sim,ensolarado,64
2012-01-04,inverno,2012,janeiro,11,nao,sim,nublado,46
2012-01-04,inverno,2012,janeiro,12,nao,sim,nublado,84
2012-01-04,inverno,2012,janeiro,13,nao,sim,nublado,91
2012-01-04,inverno,2012,janeiro,14,nao,sim,nublado,75
2012-01-04,inverno,2012,janeiro,15,nao,sim,nublado,90
2012-01-04,inverno,2012,janeiro,16,nao,sim,nublado,131
2012-01-04,inverno,2012,janeiro,17,nao,sim,nublado,281
2012-01-04,inverno,2012,janeiro,18,nao,sim,nublado,289
2012-01-04,inverno,2012,janeiro,19,nao,sim,nublado,184
2012-01-04,inverno,2012,janeiro,20,nao,sim,nublado,123
2012-01-04,inverno,2012,janeiro,21,nao,sim,nublado,90
2012-01-04,inverno,2012,janeiro,22,nao,sim,nublado,52
2012-01-04,inverno,2012,janeiro,23,nao,sim,nublado,32
2012-01-05,inverno,2012,janeiro,0,nao,sim,nublado,14
2012-01-05,inverno,2012,janeiro,1,nao,sim,ensolarado,5
2012-01-05,inverno,2012,janeiro,2,nao,sim,ensolarado,4
2012-01-05,inverno,2012,janeiro,3,nao,sim,ensolarado,4
2012-01-05,inverno,2012,janeiro,4,nao,sim,nublado,5
2012-01-05,inverno,2012,janeiro,5,nao,sim,nublado,26
2012-01-05,inverno,2012,janeiro,6,nao,sim,nublado,78
2012-01-05,inverno,2012,janeiro,7,nao,sim,nublado,215
2012-01-05,inverno,2012,janeiro,8,nao,sim,nublado,388
2012-01-05,inverno,2012,janeiro,9,nao,sim,nublado,227
2012-01-05,inverno,2012,janeiro,10,nao,sim,nublado,86
2012-01-05,inverno,2012,janeiro,11,nao,sim,ensolarado,84
2012-01-05,inverno,2012,janeiro,12,nao,sim,ensolarado,120
2012-01-05,inverno,2012,janeiro,13,nao,sim,ensolarado,118
2012-01-05,inverno,2012,janeiro,14,nao,sim,ensolarado,117
2012-01-05,inverno,2012,janeiro,15,nao,sim,ensolarado,119
2012-01-05,inverno,2012,janeiro,16,nao,sim,ensolarado,197
2012-01-05,inverno,2012,janeiro,17,nao,sim,nublado,412
2012-01-05,inverno,2012,janeiro,18,nao,sim,ensolarado,383
2012-01-05,inverno,2012,janeiro,19,nao,sim,ensolarado,265
2012-01-05,inverno,2012,janeiro,20,nao,sim,ensolarado,177
2012-01-05,inverno,2012,janeiro,21,nao,sim,ensolarado,97
2012-01-05,inverno,2012,janeiro,22,nao,sim,ensolarado,71
2012-01-05,inverno,2012,janeiro,23,nao,sim,ensolarado,60
2012-01-06,inverno,2012,janeiro,0,nao,sim,ensolarado,25
2012-01-06,inverno,2012,janeiro,1,nao,sim,ensolarado,8
2012-01-06,inverno,2012,janeiro,2,nao,sim,ensolarado,5
2012-01-06,inverno,2012,janeiro,3,nao,sim,ensolarado,4
2012-01-06,inverno,2012,janeiro,4,nao,sim,ensolarado,3
2012-01-06,inverno,2012,janeiro,5,nao,sim,nublado,13
2012-01-06,inverno,2012,janeiro,6,nao,sim,nublado,70
2012-01-06,inverno,2012,janeiro,7,nao,sim,nublado,205
2012-01-06,inverno,2012,janeiro,8,nao,sim,ensolarado,447
2012-01-06,inverno,2012,janeiro,9,nao,sim,ensolarado,241
2012-01-06,inverno,2012,janeiro,10,nao,sim,ensolarado,116
2012-01-06,inverno,2012,janeiro,11,nao,sim,ensolarado,138
2012-01-06,inverno,2012,janeiro,12,nao,sim,ensolarado,191
2012-01-06,inverno,2012,janeiro,13,nao,sim,ensolarado,204
2012-01-06,inverno,2012,janeiro,14,nao,sim,ensolarado,178
2012-01-06,inverno,2012,janeiro,15,nao,sim,ensolarado,222
2012-01-06,inverno,2012,janeiro,16,nao,sim,ensolarado,294
2012-01-06,inverno,2012,janeiro,17,nao,sim,ensolarado,476
2012-01-06,inverno,2012,janeiro,18,nao,sim,ensolarado,419
2012-01-06,inverno,2012,janeiro,19,nao,sim,ensolarado,272
2012-01-06,inverno,2012,janeiro,20,nao,sim,ensolarado,177
2012-01-06,inverno,2012,janeiro,21,nao,sim,ensolarado,154
2012-01-06,inverno,2012,janeiro,22,nao,sim,ensolarado,135
2012-01-06,inverno,2012,janeiro,23,nao,sim,ensolarado,101
2012-01-07,inverno,2012,janeiro,0,nao,nao,ensolarado,79
2012-01-07,inverno,2012,janeiro,1,nao,nao,ensolarado,62
2012-01-07,inverno,2012,janeiro,2,nao,nao,ensolarado,38
2012-01-07,inverno,2012,janeiro,3,nao,nao,ensolarado,20
2012-01-07,inverno,2012,janeiro,4,nao,nao,ensolarado,10
2012-01-07,inverno,2012,janeiro,5,nao,nao,ensolarado,9
2012-01-07,inverno,2012,janeiro,6,nao,nao,ensolarado,7
2012-01-07,inverno,2012,janeiro,7,nao,nao,ensolarado,20
2012-01-07,inverno,2012,janeiro,8,nao,nao,ensolarado,64
2012-01-07,inverno,2012,janeiro,9,nao,nao,ensolarado,130
2012-01-07,inverno,2012,janeiro,10,nao,nao,ensolarado,203
2012-01-07,inverno,2012,janeiro,11,nao,nao,ensolarado,324
2012-01-07,inverno,2012,janeiro,12,nao,nao,ensolarado,376
2012-01-07,inverno,2012,janeiro,13,nao,nao,ensolarado,445
2012-01-07,inverno,2012,janeiro,14,nao,nao,ensolarado,512
2012-01-07,inverno,2012,janeiro,15,nao,nao,ensolarado,449
2012-01-07,inverno,2012,janeiro,16,nao,nao,nublado,401
2012-01-07,inverno,2012,janeiro,17,nao,nao,nublado,322
2012-01-07,inverno,2012,janeiro,18,nao,nao,ensolarado,297
2012-01-07,inverno,2012,janeiro,19,nao,nao,ensolarado,215
2012-01-07,inverno,2012,janeiro,20,nao,nao,ensolarado,170
2012-01-07,inverno,2012,janeiro,21,nao,nao,ensolarado,140
2012-01-07,inverno,2012,janeiro,22,nao,nao,ensolarado,109
2012-01-07,inverno,2012,janeiro,23,nao,nao,ensolarado,119
2012-01-08,inverno,2012,janeiro,0,nao,nao,ensolarado,91
2012-01-08,inverno,2012,janeiro,1,nao,nao,ensolarado,72
2012-01-08,inverno,2012,janeiro,2,nao,nao,ensolarado,67
2012-01-08,inverno,2012,janeiro,3,nao,nao,ensolarado,32
2012-01-08,inverno,2012,janeiro,4,nao,nao,ensolarado,6
2012-01-08,inverno,2012,janeiro,5,nao,nao,nublado,2
2012-01-08,inverno,2012,janeiro,6,nao,nao,nublado,2
2012-01-08,inverno,2012,janeiro,7,nao,nao,nublado,24
2012-01-08,inverno,2012,janeiro,8,nao,nao,ensolarado,57
2012-01-08,inverno,2012,janeiro,9,nao,nao,ensolarado,125
2012-01-08,inverno,2012,janeiro,10,nao,nao,ensolarado,208
2012-01-08,inverno,2012,janeiro,11,nao,nao,ensolarado,256
2012-01-08,inverno,2012,janeiro,12,nao,nao,ensolarado,351
2012-01-08,inverno,2012,janeiro,13,nao,nao,ensolarado,343
2012-01-08,inverno,2012,janeiro,14,nao,nao,ensolarado,328
2012-01-08,inverno,2012,janeiro,15,nao,nao,ensolarado,330
2012-01-08,inverno,2012,janeiro,16,nao,nao,ensolarado,314
2012-01-08,inverno,2012,janeiro,17,nao,nao,ensolarado,219
2012-01-08,inverno,2012,janeiro,18,nao,nao,ensolarado,181
2012-01-08,inverno,2012,janeiro,19,nao,nao,ensolarado,112
2012-01-08,inverno,2012,janeiro,20,nao,nao,ensolarado,126
2012-01-08,inverno,2012,janeiro,21,nao,nao,ensolarado,91
2012-01-08,inverno,2012,janeiro,22,nao,nao,ensolarado,58
2012-01-08,inverno,2012,janeiro,23,nao,nao,ensolarado,30
2012-01-09,inverno,2012,janeiro,0,nao,sim,ensolarado,15
2012-01-09,inverno,2012,janeiro,1,nao,sim,ensolarado,5
2012-01-09,inverno,2012,janeiro,2,nao,sim,ensolarado,5
2012-01-09,inverno,2012,janeiro,3,nao,sim,ensolarado,3
2012-01-09,inverno,2012,janeiro,4,nao,sim,ensolarado,4
2012-01-09,inverno,2012,janeiro,5,nao,sim,nublado,21
2012-01-09,inverno,2012,janeiro,6,nao,sim,nublado,88
2012-01-09,inverno,2012,janeiro,7,nao,sim,nublado,240
2012-01-09,inverno,2012,janeiro,8,nao,sim,nublado,420
2012-01-09,inverno,2012,janeiro,9,nao,sim,nublado,197
2012-01-09,inverno,2012,janeiro,10,nao,sim,ensolarado,108
2012-01-09,inverno,2012,janeiro,11,nao,sim,nublado,88
2012-01-09,inverno,2012,janeiro,12,nao,sim,nublado,103
2012-01-09,inverno,2012,janeiro,13,nao,sim,nublado,80
2012-01-09,inverno,2012,janeiro,14,nao,sim,garoa,50
2012-01-09,inverno,2012,janeiro,15,nao,sim,garoa,69
2012-01-09,inverno,2012,janeiro,16,nao,sim,garoa,49
2012-01-09,inverno,2012,janeiro,17,nao,sim,garoa,152
2012-01-09,inverno,2012,janeiro,18,nao,sim,chuvoso,164
2012-01-09,inverno,2012,janeiro,19,nao,sim,garoa,190
2012-01-09,inverno,2012,janeiro,20,nao,sim,nublado,132
2012-01-09,inverno,2012,janeiro,21,nao,sim,nublado,79
2012-01-09,inverno,2012,janeiro,22,nao,sim,nublado,62
2012-01-09,inverno,2012,janeiro,23,nao,sim,nublado,52
2012-01-10,inverno,2012,janeiro,0,nao,sim,nublado,14
2012-01-10,inverno,2012,janeiro,1,nao,sim,nublado,5
2012-01-10,inverno,2012,janeiro,2,nao,sim,nublado,4
2012-01-10,inverno,2012,janeiro,4,nao,sim,nublado,4
2012-01-10,inverno,2012,janeiro,5,nao,sim,ensolarado,23
2012-01-10,inverno,2012,janeiro,6,nao,sim,nublado,79
2012-01-10,inverno,2012,janeiro,7,nao,sim,nublado,222
2012-01-10,inverno,2012,janeiro,8,nao,sim,nublado,471
2012-01-10,inverno,2012,janeiro,9,nao,sim,nublado,195
2012-01-10,inverno,2012,janeiro,10,nao,sim,nublado,83
2012-01-10,inverno,2012,janeiro,11,nao,sim,ensolarado,101
2012-01-10,inverno,2012,janeiro,12,nao,sim,ensolarado,140
2012-01-10,inverno,2012,janeiro,13,nao,sim,ensolarado,178
2012-01-10,inverno,2012,janeiro,14,nao,sim,ensolarado,106
2012-01-10,inverno,2012,janeiro,15,nao,sim,ensolarado,136
2012-01-10,inverno,2012,janeiro,16,nao,sim,ensolarado,240
2012-01-10,inverno,2012,janeiro,17,nao,sim,ensolarado,460
2012-01-10,inverno,2012,janeiro,18,nao,sim,ensolarado,385
2012-01-10,inverno,2012,janeiro,19,nao,sim,ensolarado,281
2012-01-10,inverno,2012,janeiro,20,nao,sim,ensolarado,200
2012-01-10,inverno,2012,janeiro,21,nao,sim,ensolarado,116
2012-01-10,inverno,2012,janeiro,22,nao,sim,ensolarado,114
2012-01-10,inverno,2012,janeiro,23,nao,sim,ensolarado,41
2012-01-11,inverno,2012,janeiro,0,nao,sim,ensolarado,28
2012-01-11,inverno,2012,janeiro,1,nao,sim,ensolarado,7
2012-01-11,inverno,2012,janeiro,2,nao,sim,ensolarado,5
2012-01-11,inverno,2012,janeiro,3,nao,sim,ensolarado,4
2012-01-11,inverno,2012,janeiro,4,nao,sim,ensolarado,2
2012-01-11,inverno,2012,janeiro,5,nao,sim,ensolarado,22
2012-01-11,inverno,2012,janeiro,6,nao,sim,ensolarado,74
2012-01-11,inverno,2012,janeiro,7,nao,sim,ensolarado,256
2012-01-11,inverno,2012,janeiro,8,nao,sim,ensolarado,499
2012-01-11,inverno,2012,janeiro,9,nao,sim,nublado,225
2012-01-11,inverno,2012,janeiro,10,nao,sim,nublado,97
2012-01-11,inverno,2012,janeiro,11,nao,sim,nublado,99
2012-01-11,inverno,2012,janeiro,12,nao,sim,garoa,55
2012-01-11,inverno,2012,janeiro,13,nao,sim,garoa,65
2012-01-11,inverno,2012,janeiro,14,nao,sim,garoa,73
2012-01-11,inverno,2012,janeiro,15,nao,sim,nublado,79
2012-01-11,inverno,2012,janeiro,16,nao,sim,nublado,118
2012-01-11,inverno,2012,janeiro,17,nao,sim,garoa,134
2012-01-11,inverno,2012,janeiro,18,nao,sim,garoa,98
2012-01-11,inverno,2012,janeiro,19,nao,sim,garoa,93
2012-01-11,inverno,2012,janeiro,20,nao,sim,garoa,57
2012-01-11,inverno,2012,janeiro,21,nao,sim,garoa,29
2012-01-11,inverno,2012,janeiro,22,nao,sim,garoa,49
2012-01-11,inverno,2012,janeiro,23,nao,sim,garoa,9
2012-01-12,inverno,2012,janeiro,0,nao,sim,garoa,3
2012-01-12,inverno,2012,janeiro,1,nao,sim,garoa,3
2012-01-12,inverno,2012,janeiro,2,nao,sim,garoa,2
2012-01-12,inverno,2012,janeiro,3,nao,sim,garoa,3
2012-01-12,inverno,2012,janeiro,4,nao,sim,garoa,2
2012-01-12,inverno,2012,janeiro,5,nao,sim,garoa,16
2012-01-12,inverno,2012,janeiro,6,nao,sim,garoa,89
2012-01-12,inverno,2012,janeiro,7,nao,sim,nublado,220
2012-01-12,inverno,2012,janeiro,8,nao,sim,ensolarado,508
2012-01-12,inverno,2012,janeiro,9,nao,sim,ensolarado,230
2012-01-12,inverno,2012,janeiro,10,nao,sim,ensolarado,90
2012-01-12,inverno,2012,janeiro,11,nao,sim,nublado,119
2012-01-12,inverno,2012,janeiro,12,nao,sim,nublado,144
2012-01-12,inverno,2012,janeiro,13,nao,sim,ensolarado,183
2012-01-12,inverno,2012,janeiro,14,nao,sim,ensolarado,156
2012-01-12,inverno,2012,janeiro,15,nao,sim,ensolarado,188
2012-01-12,inverno,2012,janeiro,16,nao,sim,ensolarado,281
2012-01-12,inverno,2012,janeiro,17,nao,sim,ensolarado,495
2012-01-12,inverno,2012,janeiro,18,nao,sim,ensolarado,421
2012-01-12,inverno,2012,janeiro,19,nao,sim,nublado,330
2012-01-12,inverno,2012,janeiro,20,nao,sim,nublado,240
2012-01-12,inverno,2012,janeiro,21,nao,sim,ensolarado,174
2012-01-12,inverno,2012,janeiro,22,nao,sim,ensolarado,133
2012-01-12,inverno,2012,janeiro,23,nao,sim,ensolarado,67
2012-01-13,inverno,2012,janeiro,0,nao,sim,nublado,42
2012-01-13,inverno,2012,janeiro,1,nao,sim,nublado,12
2012-01-13,inverno,2012,janeiro,2,nao,sim,ensolarado,14
2012-01-13,inverno,2012,janeiro,3,nao,sim,ensolarado,7
2012-01-13,inverno,2012,janeiro,4,nao,sim,garoa,3
2012-01-13,inverno,2012,janeiro,5,nao,sim,nublado,21
2012-01-13,inverno,2012,janeiro,6,nao,sim,nublado,73
2012-01-13,inverno,2012,janeiro,7,nao,sim,ensolarado,177
2012-01-13,inverno,2012,janeiro,8,nao,sim,ensolarado,419
2012-01-13,inverno,2012,janeiro,9,nao,sim,ensolarado,214
2012-01-13,inverno,2012,janeiro,10,nao,sim,ensolarado,103
2012-01-13,inverno,2012,janeiro,11,nao,sim,ensolarado,114
2012-01-13,inverno,2012,janeiro,12,nao,sim,ensolarado,154
2012-01-13,inverno,2012,janeiro,13,nao,sim,ensolarado,154
2012-01-13,inverno,2012,janeiro,14,nao,sim,ensolarado,129
2012-01-13,inverno,2012,janeiro,15,nao,sim,ensolarado,138
2012-01-13,inverno,2012,janeiro,16,nao,sim,ensolarado,233
2012-01-13,inverno,2012,janeiro,17,nao,sim,ensolarado,332
2012-01-13,inverno,2012,janeiro,18,nao,sim,ensolarado,301
2012-01-13,inverno,2012,janeiro,19,nao,sim,ensolarado,206
2012-01-13,inverno,2012,janeiro,20,nao,sim,ensolarado,136
2012-01-13,inverno,2012,janeiro,21,nao,sim,ensolarado,102
2012-01-13,inverno,2012,janeiro,22,nao,sim,ensolarado,65
2012-01-13,inverno,2012,janeiro,23,nao,sim,ensolarado,65
2012-01-14,inverno,2012,janeiro,0,nao,nao,ensolarado,44
2012-01-14,inverno,2012,janeiro,1,nao,nao,ensolarado,50
2012-01-14,inverno,2012,janeiro,2,nao,nao,ensolarado,38
